coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma_3,price_ma_7,price_volatility_3,price_volatility_7,liquidity_ratio
Hoo Token,HOO,3.372372790619199e-05,0.8760951188986233,0.5568274734260016,0.11943476577622916,0.00015244998212152926,6.27079699832357e-05,2022-03-17,3.311718603672803e-05,3.311718603672803e-05,8.577797379430624e-07,8.577797379430624e-07,2.431071378820039
Horizen,ZEN,0.0009396546641375665,0.8998748435544431,0.5780866721177432,0.1130468447541618,0.0005027545619518309,0.0005208672960135766,2022-03-16,0.0009396546641375665,0.0009396546641375665,0.0,0.0,0.9652239650591566
Horizen,ZEN,0.000956880453230343,0.8823529411764707,0.5453802125919869,0.09756097560975607,0.0004433256012593004,0.0005338240420186591,2022-03-17,0.0009482675586839548,0.0009482675586839548,1.218047227879151e-05,1.218047227879151e-05,0.8304698475419303
Humans.ai,HEART,1.0740758297189892e-06,0.9123904881101377,0.5985282093213409,0.0021293070073557657,3.1981340967619e-05,0.0016022407008458878,2022-03-16,1.0740758297189892e-06,1.0740758297189892e-06,0.0,0.0,0.019960372365002584
Humans.ai,HEART,1.0057825067017175e-06,0.8735919899874844,0.47669664758789854,0.0,1.5514705786851595e-05,0.0016022407008458878,2022-03-17,1.0399291682103533e-06,1.0399291682103533e-06,4.8290671815276157e-08,4.8290671815276157e-08,0.009683124449114486
Huobi BTC,HBTC,1.0,0.9136420525657072,0.5600981193785772,0.1211769260549748,3.279573684547459e-06,0.002025501238197866,2022-03-16,1.0,1.0,0.0,0.0,0.0016191409827645358
Huobi BTC,HBTC,0.9925225518332483,0.8798498122653317,0.5216680294358135,0.102787456445993,3.786728525019525e-05,0.0020178153781870416,2022-03-17,0.9962612759166242,0.9962612759166242,0.005287354304681021,0.005287354304681021,0.018766467385014526
Huobi Token,HT,0.00021786983947545105,0.8936170212765958,0.5355682747342599,0.10317460317460314,0.0005542928651143224,0.0017092455682708306,2022-03-16,0.00021786983947545105,0.00021786983947545105,0.0,0.0,0.3242907579303061
Huobi Token,HT,0.00022102385719666363,0.8811013767209012,0.5388389206868356,0.10782036391792486,0.0005072321340319199,0.0017428387502814516,2022-03-17,0.00021944684833605734,0.00021944684833605734,2.2302273186519545e-06,2.2302273186519545e-06,0.2910377353683877
Hxro,HXRO,7.408957422847535e-06,0.8911138923654569,0.5396565821749794,0.0960123886953155,2.3045839520954443e-06,8.778759437029073e-05,2022-03-16,7.408957422847535e-06,7.408957422847535e-06,0.0,0.0,0.026251518988614286
Hxro,HXRO,7.382245318916341e-06,0.8811013767209012,0.525756336876533,0.0952380952380952,1.227309535722668e-06,8.759364625405392e-05,2022-03-17,7.395601370881938e-06,7.395601370881938e-06,1.8888309829506958e-08,1.8888309829506958e-08,0.014011239136271614
Hydra,HYDRA,0.0002166567557365231,0.8873591989987485,0.4554374488961569,0.10723964382500965,7.680249201628482e-06,4.871868279435741e-05,2022-03-16,0.0002166567557365231,0.0002166567557365231,0.0,0.0,0.1576416093275137
Hydra,HYDRA,0.0002246631084134474,0.886107634543179,0.5609157808667211,0.11885404568331392,1.5260144504866636e-05,5.38040496694173e-05,2022-03-17,0.00022065993207498526,0.00022065993207498526,5.661346270424242e-06,5.661346270424242e-06,0.2836191881361737
ICHI,ICHI,0.0005504974006894882,0.9098873591989988,0.5682747342600163,0.13375919473480447,1.5710390710493002e-05,4.3340647637162515e-05,2022-03-16,0.0005504974006894882,0.0005504974006894882,0.0,0.0,0.3624779298196871
ICHI,ICHI,0.0005585037533664125,0.8873591989987485,0.5421095666394112,0.12891986062717767,1.1429729066048364e-05,4.52282172085343e-05,2022-03-17,0.0005545005770279502,0.0005545005770279502,5.66134627042428e-06,5.66134627042428e-06,0.252706762828778
ICON,ICX,1.828362233879214e-05,0.9136420525657072,0.5175797219950939,0.14866434378629498,0.000777762096327562,0.0006235243782624396,2022-03-16,1.828362233879214e-05,1.828362233879214e-05,0.0,0.0,1.2473623743991455
ICON,ICX,1.8081279971138963e-05,0.8836045056320401,0.5192150449713818,0.08826945412311263,0.0004692337017366663,0.0006212255017279411,2022-03-17,1.8182451154965552e-05,1.8182451154965552e-05,1.4307766028890387e-07,1.4307766028890387e-07,0.7553343272244392
IDEX,IDEX,3.464979570845064e-06,0.8973717146433041,0.526573998364677,0.10452961672473865,0.00039651432228208144,3.248440872503367e-05,2022-03-16,3.464979570845064e-06,3.464979570845064e-06,0.0,0.0,12.205920683907616
IDEX,IDEX,3.449330790612894e-06,0.886107634543179,0.526573998364677,0.097367402245451,0.0002046120018506418,3.212178144271014e-05,2022-03-17,3.4571551807289787e-06,3.4571551807289787e-06,1.1065358619465451e-08,1.1065358619465451e-08,6.3696850851960045
IOST,IOST,5.475558880780025e-07,0.9123904881101377,0.5372035977105477,0.11091753774680602,0.0006100597715522277,0.0005824660635939626,2022-03-16,5.475558880780025e-07,5.475558880780025e-07,0.0,0.0,1.0473721342937599
IOST,IOST,5.532057670001148e-07,0.8811013767209012,0.5363859362224038,0.102787456445993,0.0006333080104217418,0.0005934875796614486,2022-03-17,5.503808275390586e-07,5.503808275390586e-07,3.995067698708541e-09,3.995067698708541e-09,1.0670938449784626
IOTA,MIOTA,1.7282464329054923e-05,0.9036295369211514,0.5372035977105477,0.11033681765389079,0.00046518041572061786,0.0024623709215443436,2022-03-16,1.7282464329054923e-05,1.7282464329054923e-05,0.0,0.0,0.1889155783700081
IOTA,MIOTA,1.7325577325136422e-05,0.8811013767209012,0.5306623058053965,0.10162601626016257,0.00040654575941338604,0.0024741244510955206,2022-03-17,1.7304020827095672e-05,1.7304020827095672e-05,3.0485491886496813e-08,3.0485491886496813e-08,0.16431897551248714
IRISnet,IRIS,1.351964030757059e-06,0.9086357947434294,0.5216680294358135,0.102787456445993,0.00010835593942678372,3.6640763788272783e-06,2022-03-16,1.351964030757059e-06,1.351964030757059e-06,0.0,0.0,29.564442381813222
IRISnet,IRIS,1.3447178310694038e-06,0.9011264080100125,0.525756336876533,0.09097948122338365,5.138242148785052e-05,2.989397085052781e-06,2022-03-17,1.3483409309132314e-06,1.3483409309132314e-06,5.123836936972923e-09,5.123836936972923e-09,17.182474442835943
Illuvium,ILV,0.012614129950832132,0.9098873591989988,0.5592804578904332,0.1144018583042973,0.00019111968430126863,0.0003436352958316822,2022-03-16,0.012614129950832132,0.012614129950832132,0.0,0.0,0.5561685032098055
Illuvium,ILV,0.01319082996031847,0.8898623279098873,0.5650040883074406,0.11285327138985674,0.00018940847254816944,0.00036577424018506,2022-03-17,0.0129024799555753,0.0129024799555753,0.00040778848741813604,0.00040778848741813604,0.5178274845840858
Immutable X,IMX,3.8090829366332524e-05,0.9349186483103881,0.5380212591986917,0.11749903213317844,0.0015125502506704307,0.0003860064735021505,2022-03-16,3.8090829366332524e-05,3.8090829366332524e-05,0.0,0.0,3.9184480988086463
Immutable X,IMX,3.8576062861903696e-05,0.8823529411764707,0.5363859362224038,0.10820751064653501,0.0012943820665603978,0.0003973824017692324,2022-03-17,3.8333446114118113e-05,3.8333446114118113e-05,3.4311189517722544e-07,3.4311189517722544e-07,3.257262534865682
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0016051524033134262,0.9424280350438048,0.5772690106295992,0.13104916763453345,4.047098043469626e-05,3.5425794933665423e-06,2022-03-16,0.0016051524033134262,0.0016051524033134262,0.0,0.0,11.420932001231108
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0016932222827595936,0.8836045056320401,0.5739983646770236,0.12020905923344945,1.967728676069282e-05,8.135427996895035e-06,2022-03-17,0.0016491873430365099,0.0016491873430365099,6.227480897466675e-05,6.227480897466675e-05,2.418418348715422
Injective,INJ,0.0001293147265337125,0.9148936170212766,0.5478331970564185,0.11207897793263644,0.00027662317345332515,0.00024528816943049847,2022-03-16,0.0001293147265337125,0.0001293147265337125,0.0,0.0,1.1277431208869784
Injective,INJ,0.0001310130437682116,0.8911138923654569,0.5396565821749794,0.11014324428958573,0.00044862107314592986,0.00025389832096325653,2022-03-17,0.00013016388515096206,0.00013016388515096206,1.200891633120295e-06,1.200891633120295e-06,1.7669250608624227
Interest Bearing Bitcoin,IBBTC,0.9861878285485667,0.904881101376721,0.5470155355682746,0.11807975222609365,5.616469727765486e-08,0.0001570180243223859,2022-03-16,0.9861878285485667,0.9861878285485667,0.0,0.0,0.0003576935821632638
Interest Bearing Bitcoin,IBBTC,0.9911818516849851,0.8886107634543179,0.5412919051512673,0.10791715060007741,0.0001440063770278622,0.0001598306250952968,2022-03-17,0.9886848401167758,0.9886848401167758,0.003531307625163994,0.003531307625163994,0.9009880049833751
Internet Computer,ICP,0.00039449483186335696,0.9061326658322904,0.543744889615699,0.10123886953155244,0.002728326026892651,0.004358089102415959,2022-03-16,0.00039449483186335696,0.00039449483186335696,0.0,0.0,0.626037085690397
Internet Computer,ICP,0.00040832398648713524,0.8848560700876096,0.5560098119378577,0.10085172280294229,0.0024003457707066933,0.00459188242139749,2022-03-17,0.0004014094091752461,0.0004014094091752461,9.7786890125509e-06,9.7786890125509e-06,0.5227366530085326
IoTeX,IOTX,1.8593787511158007e-06,0.9336670838548186,0.5339329517579721,0.1306620209059233,0.0015832004480418997,0.0008393288825319246,2022-03-16,1.8593787511158007e-06,1.8593787511158007e-06,0.0,0.0,1.8862672245935213
IoTeX,IOTX,1.8719838929410604e-06,0.8623279098873592,0.5339329517579721,0.11924119241192407,0.0009288885082250685,0.0008593621227055031,2022-03-17,1.8656813220284307e-06,1.8656813220284307e-06,8.913181262459278e-09,8.913181262459278e-09,1.0809033849400949
Ion,ION,0.17112753949979634,0.8898623279098873,0.5290269828291086,0.08033294618660469,1.7331501440269595e-06,0.0001092017081217223,2022-03-16,0.17112753949979634,0.17112753949979634,0.0,0.0,0.015870944721399324
Ion,ION,0.1794245470405678,0.8347934918648311,0.5674570727718724,0.08110723964382499,7.211395926434733e-06,0.00011821957388809408,2022-03-17,0.17527604327018206,0.17527604327018206,0.005866870295635413,0.005866870295635413,0.06099950024993905
Iron Bank EURO,IBEUR,2.620260872483886e-05,0.8811013767209012,0.5249386753883891,0.10975609756097558,1.6442245765833536e-06,8.282580038042087e-05,2022-03-16,2.620260872483886e-05,2.620260872483886e-05,0.0,0.0,0.01985135933093494
Iron Bank EURO,IBEUR,2.668784222041003e-05,0.8811013767209012,0.5412919051512673,0.1089818041037553,1.0001803905856256e-06,8.557352841691201e-05,2022-03-17,2.6445225472624446e-05,2.6445225472624446e-05,3.431118951772278e-07,3.431118951772278e-07,0.011687828248527758
JOE,JOE,2.1439338377239246e-05,0.9211514392991239,0.5568274734260016,0.08923732094463802,0.00014248776052729815,0.00012341522518825187,2022-03-16,2.1439338377239246e-05,2.1439338377239246e-05,0.0,0.0,1.1545302111610989
JOE,JOE,2.3830666090113087e-05,0.8673341677096371,0.6197874080130824,0.10162601626016257,0.0008270454574044478,0.00014758145608547186,2022-03-17,2.2635002233676164e-05,2.2635002233676164e-05,1.6909240418124112e-06,1.6909240418124112e-06,5.60395509968656
JUNO,JUNO,0.0009304352277217143,0.9036295369211514,0.6067048242027799,0.1022067363530778,0.0001983487379569867,0.0021672706566278005,2022-03-16,0.0009304352277217143,0.0009304352277217143,0.0,0.0,0.09152001658417407
JUNO,JUNO,0.0009500871842923466,0.8848560700876096,0.5453802125919869,0.09427022841656986,0.00014351396285289158,0.002217826771860403,2022-03-17,0.0009402612060070304,0.0009402612060070304,1.3896031754677711e-05,1.3896031754677711e-05,0.06470924599005554
JUST,JST,1.1872732500964224e-06,0.8973717146433041,0.5322976287816843,0.1144018583042973,0.0012936002934668487,0.0003737178102404923,2022-03-16,1.1872732500964224e-06,1.1872732500964224e-06,0.0,0.0,3.461426767987413
JUST,JST,1.2127964485033047e-06,0.8873591989987485,0.5461978740801308,0.09949670925280679,0.0008016579923995875,0.00038588124084808933,2022-03-17,1.2000348492998637e-06,1.2000348492998637e-06,1.80476266710761e-08,1.80476266710761e-08,2.0774679618261493
JasmyCoin,JASMY,5.151168399556974e-07,0.8873591989987485,0.7350776778413737,0.2847464188927603,0.008289668185749707,4.3294186995176135e-05,2022-03-16,5.151168399556974e-07,5.151168399556974e-07,0.0,0.0,191.46858487233987
JasmyCoin,JASMY,5.611379924968547e-07,0.8610763454317898,0.6083401471790678,0.240611691831204,0.011351201709039622,5.7709068303604905e-05,2022-03-17,5.381274162262761e-07,5.381274162262761e-07,3.2541869039872814e-08,3.2541869039872814e-08,196.6936107114356
Kadena,KDA,0.00015115023383441517,0.9111389236545683,0.5355682747342599,0.11401471157568716,0.00101250971450484,0.0012834132177644507,2022-03-16,0.00015115023383441517,0.00015115023383441517,0.0,0.0,0.7889188856490207
Kadena,KDA,0.00015139285058220073,0.8911138923654569,0.5306623058053965,0.09775454897406115,0.0008386107350023261,0.0012939195392547961,2022-03-17,0.00015127154220830795,0.00015127154220830795,1.7155594758859713e-07,1.7155594758859713e-07,0.6481161010747266
KardiaChain,KAI,8.032081874175847e-07,0.8873591989987485,0.5380212591986917,0.12582268679829653,6.27111234869435e-05,5.776404041561736e-05,2022-03-16,8.032081874175847e-07,8.032081874175847e-07,0.0,0.0,1.0856241601449468
KardiaChain,KAI,7.909746602577312e-07,0.8785982478097623,0.5159443990188062,0.09620596205962056,4.9885191034776256e-05,5.613886251952776e-05,2022-03-17,7.97091423837658e-07,7.97091423837658e-07,8.650410012562268e-09,8.650410012562268e-09,0.8885876950166047
Kava,KAVA,7.666689226424055e-05,0.9098873591989988,0.5568274734260016,0.11459543166860238,0.0003927493940621302,0.0005659569740669915,2022-03-16,7.666689226424055e-05,7.666689226424055e-05,0.0,0.0,0.6939550497713124
Kava,KAVA,7.787997600316847e-05,0.8823529411764707,0.5388389206868356,0.1062717770034843,0.0002641028250082275,0.0005818713792320289,2022-03-17,7.727343413370451e-05,7.727343413370451e-05,8.577797379430624e-07,8.577797379430624e-07,0.45388445032705904
Kava Swap,SWP,4.391363131318656e-05,0.869837296620776,0.5175797219950939,0.11188540456833138,3.1940105077826346e-05,5.44046617773192e-05,2022-03-16,4.391363131318656e-05,4.391363131318656e-05,0.0,0.0,0.5870731838270118
Kava Swap,SWP,4.415624806097215e-05,0.8660826032540676,0.5347506132461161,0.10801393728222994,3.420324601133989e-05,5.577055748747905e-05,2022-03-17,4.4034939687079355e-05,4.4034939687079355e-05,1.7155594758861632e-07,1.7155594758861632e-07,0.6132739975751738
Keep Network,KEEP,1.47942597487903e-05,0.8961201501877347,0.543744889615699,0.0952380952380952,3.9693453481326696e-05,0.00034483543372360525,2022-03-16,1.47942597487903e-05,1.47942597487903e-05,0.0,0.0,0.11510806167640035
Keep Network,KEEP,1.513426285913702e-05,0.8823529411764707,0.5470155355682746,0.0952380952380952,3.215717604895754e-05,0.0003567659773671567,2022-03-17,1.496426130396366e-05,1.496426130396366e-05,2.404185049506843e-07,2.404185049506843e-07,0.0901349566775175
Keep3rV1,KP3R,0.008749487775355549,0.8898623279098873,0.5461978740801308,0.10917537746806037,0.000383500489496602,8.977576809986624e-05,2022-03-16,0.008749487775355549,0.008749487775355549,0.0,0.0,4.271711909588928
Keep3rV1,KP3R,0.00877132328265625,0.8848560700876096,0.5306623058053965,0.10181958962446765,0.0003300344386925856,9.01624001760801e-05,2022-03-17,0.0087604055290059,0.0087604055290059,1.5440035282973437e-05,1.5440035282973437e-05,3.660403645471016
KeeperDAO,ROOK,0.002623657510517312,0.8873591989987485,0.5461978740801308,0.10782036391792486,7.255307229755165e-06,2.7946480787900506e-05,2022-03-16,0.002623657510517312,0.002623657510517312,0.0,0.0,0.2596050529497548
KeeperDAO,ROOK,0.002808531472329928,0.8911138923654569,0.5854456255110384,0.08768873403019742,1.1270671416638859e-05,3.534568531282646e-05,2022-03-17,0.00271609449142362,0.00271609449142362,0.0001307256320625236,0.0001307256320625236,0.3188607734188021
Kin,KIN,9.981776328223942e-10,0.853566958698373,0.6050695012264922,0.10646535036778937,1.989228644393154e-05,1.0083593307106493e-05,2022-03-16,9.981776328223942e-10,9.981776328223942e-10,0.0,0.0,1.9725422570996176
Kirobo,KIRO,3.0668697494036977e-06,0.904881101376721,0.543744889615699,0.09368950832365464,5.21848211566622e-07,6.983662058440931e-05,2022-03-16,3.0668697494036977e-06,3.0668697494036977e-06,0.0,0.0,0.007472308008201533
Kirobo,KIRO,3.040812710691526e-06,0.8923654568210263,0.5216680294358135,0.08826945412311263,1.043426465277925e-06,6.983662058440931e-05,2022-03-17,3.053841230047612e-06,3.053841230047612e-06,1.8425108771016924e-08,1.8425108771016924e-08,0.014940750508771795
Kishu Inu,KISHU,1.455700486713508e-15,0.9386733416770964,0.6050695012264922,0.13646922183507545,0.00012263591597946717,0.00010831422017040869,2022-03-16,1.455700486713508e-15,1.455700486713508e-15,0.0,0.0,1.1322131440671792
Kishu Inu,KISHU,0.0,0.8811013767209012,0.49632052330335236,0.12214479287650017,0.0001023625816062503,0.00010044078694754408,2022-03-17,7.27850243356754e-16,7.27850243356754e-16,1.0293356855316791e-15,1.0293356855316791e-15,1.0191234616296636
Klaytn,KLAY,2.668784222041003e-05,0.9011264080100125,0.5470155355682746,0.10569105691056908,0.0009861584447221471,0.003825712220350122,2022-03-16,2.668784222041003e-05,2.668784222041003e-05,0.0,0.0,0.2577711364972348
Klaytn,KLAY,2.668784222041003e-05,0.886107634543179,0.526573998364677,0.10181958962446765,0.0006910597284826096,0.0038293270899942113,2022-03-17,2.668784222041003e-05,2.668784222041003e-05,0.0,0.0,0.18046500906733595
Klever,KLV,5.128379759746524e-07,0.9148936170212766,0.5560098119378577,0.1184668989547038,7.645487812573049e-05,5.697511155014845e-05,2022-03-16,5.128379759746524e-07,5.128379759746524e-07,0.0,0.0,1.3418760256820526
Klever,KLV,5.078123457715844e-07,0.8785982478097623,0.5200327064595257,0.11091753774680602,5.884521998223419e-05,5.805813522270599e-05,2022-03-17,5.103251608731184e-07,5.103251608731184e-07,3.5536571963253546e-09,3.5536571963253546e-09,1.0135393811243123
